,x,y,id
25983,9.3623,52.9897,adm_133357
25984,9.3269,53.0393,adm_133357
25985,9.2553,53.0332,adm_133357
25986,9.1995,53.0575,adm_133357
25987,9.1667,53.088,adm_133357
25988,9.1781,53.0957,adm_133357
25989,9.1575,53.1789,adm_133357
25990,9.1231,53.1681,adm_133357
25991,9.1006,53.1605,adm_133357
25992,9.0813,53.205,adm_133357
25993,9.0791,53.2266,adm_133357
25994,9.0858,53.258,adm_133357
25995,9.0063,53.284,adm_133357
25996,8.9479,53.3493,adm_133357
25997,8.9219,53.3816,adm_133357
25998,8.9523,53.4297,adm_133357
25999,8.9631,53.4746,adm_133357
26000,8.9213,53.5209,adm_133357
26001,9.049,53.8182,adm_133359
26002,9.0718,53.808,adm_133359
26003,9.1012,53.8037,adm_133359
26004,9.1641,53.7897,adm_133359
26005,9.1892,53.7722,adm_133359
26006,9.2134,53.7682,adm_133359
26007,9.2203,53.6872,adm_133359
26008,9.2135,53.6817,adm_133359
26009,9.1832,53.601,adm_133359
26010,9.1711,53.5967,adm_133359
26011,9.1696,53.5841,adm_133359
26012,9.1732,53.5478,adm_133359
26013,9.2325,53.4933,adm_133359
26014,9.2482,53.4739,adm_133359
26015,9.2971,53.4653,adm_133359
26016,9.3541,53.4333,adm_133359
26017,9.4018,53.394,adm_133359
26018,9.4241,53.3647,adm_133359
26019,9.4555,53.3516,adm_133359
26020,9.4704,53.3586,adm_133359
26021,9.5021,53.3877,adm_133359
26022,9.5666,53.3493,adm_133359
26023,9.5938,53.3676,adm_133359
26024,9.5984,53.3729,adm_133359
26025,9.6425,53.4082,adm_133359
26026,9.6946,53.4218,adm_133359
26027,9.7633,53.445,adm_133359
26028,9.7526,53.4852,adm_133359
26029,9.7562,53.545,adm_133359
26030,9.7216,53.5479,adm_133359
26031,9.6404,53.5663,adm_133359
26032,9.6209,53.5742,adm_133359
26033,9.6092,53.578,adm_133359
26034,9.5687,53.5966,adm_133359
26035,9.5251,53.6289,adm_133359
26036,9.4892,53.6771,adm_133359
26037,9.4449,53.7029,adm_133359
26038,9.3843,53.7534,adm_133359
26039,9.3553,53.767,adm_133359
26040,9.3087,53.817,adm_133359
26041,9.2917,53.8233,adm_133359
26042,9.2474,53.8304,adm_133359
26043,9.2257,53.831,adm_133359
26044,9.1722,53.8295,adm_133359
26045,9.1037,53.8313,adm_133359
26046,9.049,53.8182,adm_133359
26047,10.6335,53.3127,object_284249
26048,10.6484,53.3511,object_284249
26049,10.6549,53.3625,object_284249
26050,10.7063,53.3531,object_284249
26051,10.7618,53.3385,object_284249
26052,10.8059,53.264,object_284249
26053,10.8193,53.2539,object_284249
26054,10.8492,53.2377,object_284249
26055,11.0017,53.2068,object_284249
26056,11.0167,53.2085,object_284249
26057,11.0432,53.1942,object_284249
26058,11.0671,53.1601,object_284249
26059,10.8552,53.2274,object_284249
26060,10.8183,53.2248,object_284249
26061,10.7571,53.2347,object_284249
26062,10.7074,53.2637,object_284249
26063,10.6335,53.3127,object_284249
26064,9.9423,52.4424,object_268016
26065,9.9484,52.4552,object_268016
26066,9.9917,52.5103,object_268016
26067,10.0254,52.5367,object_268016
26068,10.0507,52.5189,object_268016
26069,10.0488,52.4653,object_268016
26070,10.0558,52.4199,object_268016
26071,9.9907,52.4357,object_268016
26072,9.9423,52.4424,object_268016
26073,9.7582,52.6774,adm_133351
26074,9.7589,52.6802,adm_133351
26075,9.8102,52.7314,adm_133351
26076,9.837,52.768,adm_133351
26077,9.853,52.816,adm_133351
26078,9.9047,52.8655,adm_133351
26079,9.9168,52.8885,adm_133351
26080,9.9445,52.8878,adm_133351
26081,10.0266,52.8699,adm_133351
26082,10.0839,52.9058,adm_133351
26083,10.1685,52.901,adm_133351
26084,10.2041,52.8997,adm_133351
26085,10.285,52.913,adm_133351
26086,10.3056,52.8716,adm_133351
26087,10.3193,52.8257,adm_133351
26088,10.3846,52.7928,adm_133351
26089,10.3388,52.7374,adm_133351
26090,10.3481,52.7014,adm_133351
26091,10.3754,52.6759,adm_133351
26092,10.3791,52.6525,adm_133351
26093,10.4406,52.5906,adm_133351
26094,10.4566,52.6048,adm_133351
26095,10.4793,52.5991,adm_133351
26096,10.4032,52.5515,adm_133351
26097,10.3214,52.5516,adm_133351
26098,10.2942,52.5285,adm_133351
26099,10.2642,52.5118,adm_133351
26100,10.233,52.5004,adm_133351
26101,10.196,52.5146,adm_133351
26102,10.139,52.5272,adm_133351
26103,10.0507,52.5416,adm_133351
26104,10.0056,52.5385,adm_133351
26105,9.9556,52.5939,adm_133351
26106,9.9272,52.592,adm_133351
26107,9.9152,52.6019,adm_133351
26108,9.8379,52.6351,adm_133351
26109,9.7704,52.6589,adm_133351
26110,9.7582,52.6774,adm_133351
26111,10.281,52.4806,adm_133151
26112,10.3089,52.4529,adm_133151
26113,10.3235,52.4509,adm_133151
26114,10.3759,52.4337,adm_133151
26115,10.3822,52.3765,adm_133151
26116,10.4364,52.326,adm_133151
26117,10.4837,52.3384,adm_133151
26118,10.5394,52.3374,adm_133151
26119,10.5577,52.345,adm_133151
26120,10.5901,52.3578,adm_133151
26121,10.6352,52.3696,adm_133151
26122,10.6554,52.3824,adm_133151
26123,10.6498,52.3967,adm_133151
26124,10.6815,52.469,adm_133151
26125,10.7215,52.4591,adm_133151
26126,10.7978,52.4267,adm_133151
26127,10.8033,52.4253,adm_133151
26128,10.8513,52.3898,adm_133151
26129,10.8193,52.3203,adm_133151
26130,10.8139,52.3059,adm_133151
26131,10.8399,52.2918,adm_133151
26132,10.8551,52.2973,adm_133151
26133,10.9409,52.2972,adm_133151
26134,10.8968,52.3131,adm_133151
26135,10.8521,52.3915,adm_133151
26136,10.8504,52.4803,adm_133151
26137,10.8732,52.4795,adm_133151
26138,10.9041,52.4829,adm_133151
26139,10.9619,52.5266,adm_133151
26140,10.9635,52.5281,adm_133151
26141,10.9431,52.6016,adm_133151
26142,10.9151,52.6174,adm_133151
26143,10.8539,52.6737,adm_133151
26144,10.8092,52.6977,adm_133151
26145,10.7794,52.7333,adm_133151
26146,10.7442,52.7725,adm_133151
26147,10.6881,52.7665,adm_133151
26148,10.5995,52.7781,adm_133151
26149,10.5728,52.802,adm_133151
26150,10.5444,52.8093,adm_133151
26151,10.486,52.8106,adm_133151
26152,10.4322,52.7628,adm_133151
26153,10.4051,52.7268,adm_133151
26154,10.3964,52.6853,adm_133151
26155,10.3986,52.638,adm_133151
26156,10.4032,52.5515,adm_133151
26157,10.3439,52.5414,adm_133151
26158,10.317,52.5296,adm_133151
26159,10.2981,52.5181,adm_133151
26160,10.281,52.4806,adm_133151
26161,10.030581277278792,52.83159819098877,object_284246
26162,9.5985,53.324,adm_133353
26163,9.5989,53.3536,adm_133353
26164,9.6597,53.4018,adm_133353
26165,9.6985,53.4041,adm_133353
26166,9.7314,53.4176,adm_133353
26167,9.7556,53.4909,adm_133353
26168,9.7798,53.4957,adm_133353
26169,9.829,53.47335,adm_133353
26170,9.8998,53.4476,adm_133353
26171,9.9638,53.4173,adm_133353
26172,9.9717,53.4186,adm_133353
26173,10.0,53.5,adm_133353
26174,10.0664,53.4458,adm_133353
26175,10.0751,53.4491,adm_133353
26176,10.0858,53.4411,adm_133353
26177,10.1252,53.4192,adm_133353
26178,10.1374,53.4144,adm_133353
26179,10.2064,53.3933,adm_133353
26180,10.2692,53.4184,adm_133353
26181,10.3108,53.4288,adm_133353
26182,10.38,53.42,adm_133353
26183,10.4567,53.3837,adm_133353
26184,10.4144,53.3697,adm_133353
26185,10.3382,53.366,adm_133353
26186,10.3103,53.3367,adm_133353
26187,10.273,53.3447,adm_133353
26188,10.2539,53.3446,adm_133353
26189,10.2159,53.2667,adm_133353
26190,10.2228,53.2039,adm_133353
26191,10.2005,53.1954,adm_133353
26192,10.1576,53.2023,adm_133353
26193,10.1025,53.1966,adm_133353
26194,10.078,53.1482,adm_133353
26195,10.0609,53.1386,adm_133353
26196,10.0403,53.1634,adm_133353
26197,9.9775,53.197,adm_133353
26198,9.9159,53.1836,adm_133353
26199,9.8791,53.2135,adm_133353
26200,9.794,53.2056,adm_133353
26201,9.7149,53.2174,adm_133353
26202,9.6429,53.23,adm_133353
26203,9.6263,53.2464,adm_133353
26204,9.6105,53.2702,adm_133353
26205,9.5985,53.324,adm_133353
26206,10.835,52.8943,object_284247
26207,10.8395,52.8652,object_284247
26208,10.8508,52.8589,object_284247
26209,10.8842,52.8521,object_284247
26210,10.9132,52.8559,object_284247
26211,10.9458,52.8621,object_284247
26212,11.0008,52.9219,object_284247
26213,11.0267,52.927,object_284247
26214,11.0714,52.9242,object_284247
26215,11.4461,53.042,object_284247
26216,11.0169,52.9979,object_284247
26217,10.9583,53.0273,object_284247
26218,10.92544,53.01663,object_284247
26219,10.904,53.0086,object_284247
26220,10.8736,52.9832,object_284247
26221,10.8355,52.9042,object_284247
26222,10.835,52.8943,object_284247
26223,9.6296,53.0416,object_283609
26224,9.6745,53.0019,object_283609
26225,9.6956,52.9716,object_283609
26226,9.7106,52.9595,object_283609
26227,9.7622,52.9515,object_283609
26228,9.8221,52.934,object_283609
26229,9.8772,52.9349,object_283609
26230,9.9203,52.9009,object_283609
26231,9.9808,52.8793,object_283609
26232,10.0445,52.9053,object_283609
26233,10.0872,52.9039,object_283609
26234,10.1273,52.9184,object_283609
26235,10.1384,52.9252,object_283609
26236,10.1828,52.961,object_283609
26237,10.2033,53.0547,object_283609
26238,10.1378,52.9777,object_283609
26239,10.1116,53.006,object_283609
26240,10.0866,53.0136,object_283609
26241,10.0512,53.027,object_283609
26242,10.0719,53.1095,object_283609
26243,10.0301,53.1422,object_283609
26244,9.9619,53.1652,object_283609
26245,9.8843,53.1766,object_283609
26246,9.8301,53.1941,object_283609
26247,9.7932,53.1808,object_283609
26248,9.7225,53.2042,object_283609
26249,9.7068,53.2021,object_283609
26250,9.6481,53.1408,object_283609
26251,9.6368,53.1243,object_283609
26252,9.6296,53.0416,object_283609
26253,9.3408,52.765,object_283610
26254,9.3525,52.8273,object_283610
26255,9.3762,52.8208,object_283610
26256,9.4235,52.8896,object_283610
26257,9.4237,52.891,object_283610
26258,9.4849,52.9062,object_283610
26259,9.5254,52.937,object_283610
26260,9.562,52.9572,object_283610
26261,9.5733,52.9557,object_283610
26262,9.6524,52.9548,object_283610
26263,9.6876,52.9847,object_283610
26264,9.7235,52.9953,object_283610
26265,9.7271,52.9863,object_283610
26266,9.7977,52.9311,object_283610
26267,9.8214,52.9288,object_283610
26268,9.8772,52.9349,object_283610
26269,9.897,52.9423,object_283610
26270,9.9317,52.912,object_283610
26271,9.9203,52.9009,object_283610
26272,9.81,52.86,object_283610
26273,9.78,52.87,object_283610
26274,9.71667,52.83333,object_283610
26275,9.71667,52.8,object_283610
26276,9.7212,52.7221,object_283610
26277,9.7162,52.6871,object_283610
26278,9.6899,52.6154,object_283610
26279,9.6851,52.607,object_283610
26280,9.6623,52.6084,object_283610
26281,9.6539,52.617,object_283610
26282,9.6152,52.658,object_283610
26283,9.5786,52.6825,object_283610
26284,9.5245,52.6773,object_283610
26285,9.4997,52.7039,object_283610
26286,9.4491,52.7537,object_283610
26287,9.4112,52.7281,object_283610
26288,9.3713,52.7428,object_283610
26289,9.3408,52.765,object_283610
26290,8.4921,53.2599,adm_133356
26291,8.52546,53.20411,adm_133356
26292,8.574,53.18363,adm_133356
26293,8.62424,53.17728,adm_133356
26294,8.6918,53.1684,adm_133356
26295,8.7522,53.1657,adm_133356
26296,8.7666,53.1643,adm_133356
26297,8.8031,53.1629,adm_133356
26298,8.842,53.1564,adm_133356
26299,8.8918,53.1391,adm_133356
26300,8.913303,53.142636,adm_133356
26301,8.981,53.1408,adm_133356
26302,9.0243,53.1282,adm_133356
26303,9.0415,53.1466,adm_133356
26304,9.0513,53.1695,adm_133356
26305,9.0281,53.2226,adm_133356
26306,8.9899,53.2814,adm_133356
26307,8.983,53.3285,adm_133356
26308,8.9328,53.3605,adm_133356
26309,8.8607,53.3829,adm_133356
26310,8.7725,53.3688,adm_133356
26311,8.7274,53.3094,adm_133356
26312,8.6915,53.2972,adm_133356
26313,8.6055,53.2797,adm_133356
26314,8.5475,53.2838,adm_133356
26315,8.5072,53.3478,adm_133356
26316,8.4953,53.3209,adm_133356
26317,8.4921,53.2599,adm_133356
26318,10.021711939047465,52.96597978302998,object_284250
26319,10.2033,53.0547,adm_133360
26320,10.2345,53.0628,adm_133360
26321,10.2829,53.0746,adm_133360
26322,10.3397,53.0706,adm_133360
26323,10.3998,53.0908,adm_133360
26324,10.4001,53.1406,adm_133360
26325,10.3986,53.1447,adm_133360
26326,10.465,53.1772,adm_133360
26327,10.5233,53.18,adm_133360
26328,10.5669,53.1614,adm_133360
26329,10.6255,53.1882,adm_133360
26330,10.6702,53.1499,adm_133360
26331,10.701,53.1265,adm_133360
26332,10.7803,53.0928,adm_133360
26333,10.8195,53.0554,adm_133360
26334,10.8559,53.032,adm_133360
26335,10.8782,53.0073,adm_133360
26336,10.8826,52.9514,adm_133360
26337,10.8799,52.941,adm_133360
26338,10.826,52.9517,adm_133360
26339,10.7957,52.9186,adm_133360
26340,10.8243,52.8606,adm_133360
26341,10.8234,52.8587,adm_133360
26342,10.7761,52.8515,adm_133360
26343,10.7479,52.7995,adm_133360
26344,10.7163,52.7884,adm_133360
26345,10.6334,52.809,adm_133360
26346,10.6,52.8,adm_133360
26347,10.5661,52.8478,adm_133360
26348,10.4865,52.8336,adm_133360
26349,10.4089,52.8431,adm_133360
26350,10.3746,52.8628,adm_133360
26351,10.3437,52.9193,adm_133360
26352,10.3169,52.9435,adm_133360
26353,10.249,52.9613,adm_133360
26354,10.2551,52.9909,adm_133360
26355,10.2033,53.0547,adm_133360
26356,10.1178,53.1243,adm_133355
26357,10.1457,53.093,adm_133355
26358,10.1542,53.0876,adm_133355
26359,10.2035,53.0911,adm_133355
26360,10.259,53.0991,adm_133355
26361,10.3011,53.1094,adm_133355
26362,10.3721,53.136,adm_133355
26363,10.4096,53.1764,adm_133355
26364,10.4294,53.1965,adm_133355
26365,10.4729,53.2144,adm_133355
26366,10.5504,53.1896,adm_133355
26367,10.5812,53.1789,adm_133355
26368,10.6392,53.1688,adm_133355
26369,10.6648,53.1637,adm_133355
26370,10.7378,53.1472,adm_133355
26371,10.8047,53.1417,adm_133355
26372,10.8818,53.1567,adm_133355
26373,10.8846,53.1924,adm_133355
26374,10.9575,53.2124,adm_133355
26375,10.9836,53.1964,adm_133355
26376,11.021,53.1826,adm_133355
26377,11.0432,53.1665,adm_133355
26378,11.0503,53.1631,adm_133355
26379,11.0809,53.151,adm_133355
26380,11.1018,53.1467,adm_133355
26381,11.1681,53.171,adm_133355
26382,11.13,53.197,adm_133355
26383,11.0681,53.2181,adm_133355
26384,11.0245,53.2347,adm_133355
26385,11.0049,53.3028,adm_133355
26386,10.9553,53.3186,adm_133355
26387,10.9098,53.3223,adm_133355
26388,10.8562,53.2952,adm_133355
26389,10.7867,53.3045,adm_133355
26390,10.7618,53.3385,adm_133355
26391,10.7063,53.3531,adm_133355
26392,10.6336,53.3671,adm_133355
26393,10.5565,53.3627,adm_133355
26394,10.4856,53.3708,adm_133355
26395,10.3998,53.3653,adm_133355
26396,10.3464,53.3417,adm_133355
26397,10.2847,53.3091,adm_133355
26398,10.2325,53.2445,adm_133355
26399,10.2105,53.1787,adm_133355
26400,10.161,53.1745,adm_133355
26401,10.1178,53.1243,adm_133355
26402,10.7171,53.164,adm_133354
26403,10.8695,53.1466,adm_133354
26404,10.8776,53.2119,adm_133354
26405,10.8771,53.2299,adm_133354
26406,10.9015,53.2277,adm_133354
26407,10.9284,53.2147,adm_133354
26408,10.9445,53.2068,adm_133354
26409,10.956,53.2015,adm_133354
26410,10.9796,53.1895,adm_133354
26411,11.0061,53.1762,adm_133354
26412,11.0389,53.1486,adm_133354
26413,11.0787,53.138,adm_133354
26414,11.1388,53.162,adm_133354
26415,11.1494,53.1643,adm_133354
26416,11.2222,53.1353,adm_133354
26417,11.2486,53.1227,adm_133354
26418,11.3025,53.0709,adm_133354
26419,11.3288,53.0569,adm_133354
26420,11.4077,53.0697,adm_133354
26421,11.4253,53.0723,adm_133354
26422,11.4378,53.0718,adm_133354
26423,11.4817,53.0557,adm_133354
26424,11.5632,53.0371,adm_133354
26425,11.5559,53.0182,adm_133354
26426,11.535,53.0177,adm_133354
26427,11.4672,52.9599,adm_133354
26428,11.3967,52.9443,adm_133354
26429,11.3579,52.9077,adm_133354
26430,11.306,52.8966,adm_133354
26431,11.2666,52.8968,adm_133354
26432,11.1817,52.9102,adm_133354
26433,11.1288,52.9152,adm_133354
26434,11.0714,52.9242,adm_133354
26435,11.0498,52.9272,adm_133354
26436,11.0267,52.927,adm_133354
26437,10.9599,52.8896,adm_133354
26438,10.9458,52.8621,adm_133354
26439,10.9132,52.8559,adm_133354
26440,10.8896,52.8523,adm_133354
26441,10.8842,52.8521,adm_133354
26442,10.8051,52.8674,adm_133354
26443,10.839,52.911,adm_133354
26444,10.8736,52.9832,adm_133354
26445,10.8523,53.0549,adm_133354
26446,10.8289,53.0779,adm_133354
26447,10.7171,53.164,adm_133354
26448,8.4858,53.6856,object_218049
26449,8.4859,53.6824,object_218049
26450,8.4882,53.6734,object_218049
26451,8.4922,53.6609,object_218049
26452,8.5002,53.644,object_218049
26453,8.5085,53.6273,object_218049
26454,8.5189,53.6146,object_218049
26455,8.5252,53.6063,object_218049
26456,8.58016,53.55677,object_218049
26457,8.58432,53.4867,object_218049
26458,8.5788,53.4703,object_218049
26459,8.5778,53.4679,object_218049
26460,8.5739,53.4361,object_218049
26461,8.5732,53.4316,object_218049
26462,8.6116,53.4264,object_218049
26463,8.667,53.4562,object_218049
26464,8.755,53.4378,object_218049
26465,8.7711,53.4205,object_218049
26466,8.7952,53.4066,object_218049
26467,8.8118,53.4003,object_218049
26468,8.853,53.431,object_218049
26469,8.866,53.5114,object_218049
26470,8.9152,53.5339,object_218049
26471,8.9582,53.5564,object_218049
26472,8.9722,53.5666,object_218049
26473,8.9672,53.6229,object_218049
26474,8.9037,53.6502,object_218049
26475,8.8387,53.6388,object_218049
26476,8.80442,53.66462,object_218049
26477,8.73384,53.71471,object_218049
26478,8.6903,53.7519,object_218049
26479,8.6626,53.821,object_218049
26480,8.64385,53.81547,object_218049
26481,8.5694,53.8013,object_218049
26482,8.5559,53.786,object_218049
26483,8.5216,53.7347,object_218049
26484,8.4918,53.695,object_218049
26485,8.4858,53.6856,object_218049
26486,8.99952065742184,53.44991091509385,object_386948
26487,8.978837415839015,53.45993977919493,object_386949
26488,8.4981,53.91923,CUXVENJO43IU
26489,8.5842,53.8369,CUXVENJO43IU
26490,8.6266,53.8613,CUXVENJO43IU
26491,8.64,53.8829,CUXVENJO43IU
26492,8.6674,53.8839,CUXVENJO43IU
26493,8.67173,53.88305,CUXVENJO43IU
26494,8.69555,53.87416,CUXVENJO43IU
26495,8.7285,53.8409,CUXVENJO43IU
26496,8.81156,53.82811,CUXVENJO43IU
26497,8.8381,53.7827,CUXVENJO43IU
26498,8.7517,53.7718,CUXVENJO43IU
26499,8.7343,53.7654,CUXVENJO43IU
26500,8.65,53.7898,CUXVENJO43IU
26501,8.6125,53.79785,CUXVENJO43IU
26502,8.5913,53.8189,CUXVENJO43IU
26503,8.4981,53.91923,CUXVENJO43IU
26504,8.9194,53.0125,object_284259
26505,8.9688,53.076,object_284259
26506,8.9855,53.1237,object_284259
26507,9.071,53.1268,object_284259
26508,9.0804,53.1343,object_284259
26509,9.1476,53.1421,object_284259
26510,9.1859,53.1681,object_284259
26511,9.1879,53.1536,object_284259
26512,9.17,53.1218,object_284259
26513,9.1748666,53.0587094,object_284259
26514,9.1842,53.0376,object_284259
26515,9.1922,52.9964,object_284259
26516,9.1709,52.9785,object_284259
26517,9.1269,52.97,object_284259
26518,9.0945,52.9687,object_284259
26519,9.087,52.9719,object_284259
26520,9.0372,52.9972,object_284259
26521,8.9597,53.0039,object_284259
26522,8.9194,53.0125,object_284259
26523,8.7026,53.2038,object_284258
26524,8.7062,53.207280000000004,object_284258
26525,8.7086,53.2096,object_284258
26526,8.7026,53.2038,object_284258
26527,9.2043,53.275,object_283612
26528,9.2072,53.2511,object_283612
26529,9.2474,53.2034,object_283612
26530,9.2863,53.2029,object_283612
26531,9.3448,53.2011,object_283612
26532,9.3793,53.226,object_283612
26533,9.4332,53.2503,object_283612
26534,9.4198,53.2768,object_283612
26535,9.4239,53.3454,object_283612
26536,9.3866,53.3716,object_283612
26537,9.3633,53.377,object_283612
26538,9.2828,53.3503,object_283612
26539,9.2164,53.2961,object_283612
26540,9.2043,53.275,object_283612
26541,9.618,53.4793,object_284254
26542,9.6316,53.4828,object_284254
26543,9.6648,53.4889,object_284254
26544,9.7015,53.4963,object_284254
26545,9.7477,53.4884,object_284254
26546,9.7526,53.4852,object_284254
26547,9.7633,53.445,object_284254
26548,9.6946,53.4218,object_284254
26549,9.6761,53.4368,object_284254
26550,9.618,53.4793,object_284254
26551,8.99952065742184,53.44991091509385,object_284260
26552,8.95914,53.63508,object_284256
26553,8.9619,53.7067,object_284256
26554,8.9603,53.75,object_284256
26555,8.9609,53.7898,object_284256
26556,8.9628,53.8224,object_284256
26557,8.9693,53.8241,object_284256
26558,9.0027,53.8232,object_284256
26559,9.0273,53.8219,object_284256
26560,9.0938,53.8016,object_284256
26561,9.1393,53.798,object_284256
26562,9.1976,53.7674,object_284256
26563,9.2476,53.7547,object_284256
26564,9.2634,53.7439,object_284256
26565,9.3071,53.6786,object_284256
26566,9.3114,53.6674,object_284256
26567,9.303,53.6562,object_284256
26568,9.2413,53.6365,object_284256
26569,9.2129,53.6276,object_284256
26570,9.2067,53.6262,object_284256
26571,9.1864,53.6241,object_284256
26572,9.1137,53.5743,object_284256
26573,9.1008,53.5671,object_284256
26574,9.0871,53.5627,object_284256
26575,9.03746,53.56693,object_284256
26576,8.9823,53.5694,object_284256
26577,8.95914,53.63508,object_284256
26578,8.6665,53.8102,object_810609
26579,8.7043,53.7855,object_810609
26580,8.7255,53.7354,object_810609
26581,8.7642,53.7022,object_810609
26582,8.8229,53.7184,object_810609
26583,8.8581,53.6809,object_810609
26584,8.8757,53.6561,object_810609
26585,8.9415,53.6462,object_810609
26586,8.955,53.7037,object_810609
26587,8.96,53.7726,object_810609
26588,8.9555,53.8229,object_810609
26589,8.9215,53.8241,object_810609
26590,8.8689,53.8269,object_810609
26591,8.81156,53.82811,object_810609
26592,8.7359,53.8259,object_810609
26593,8.67302,53.81348,object_810609
26594,8.6665,53.8102,object_810609
26595,9.006826131473126,53.447265161574336,object_284255
26596,8.5081,53.4008,object_218050
26597,8.5086,53.4161,object_218050
26598,8.5393,53.427,object_218050
26599,8.5778,53.4679,object_218050
26600,8.57473,53.51629,object_218050
26601,8.57832,53.54436,object_218050
26602,8.53582,53.60279,object_218050
26603,8.61073,53.59622,object_218050
26604,8.6471,53.5552,object_218050
26605,8.6979,53.552,object_218050
26606,8.69925,53.55236,object_218050
26607,8.73135,53.52238,object_218050
26608,8.802,53.5221,object_218050
26609,8.8202,53.5266,object_218050
26610,8.82187,53.527,object_218050
26611,8.8617,53.5168,object_218050
26612,8.916,53.506,object_218050
26613,8.9462,53.4867,object_218050
26614,8.9639,53.4722,object_218050
26615,8.9538,53.4656,object_218050
26616,8.8981,53.4535,object_218050
26617,8.8734,53.4049,object_218050
26618,8.8516,53.4044,object_218050
26619,8.8105,53.3343,object_218050
26620,8.7641,53.3239,object_218050
26621,8.7139,53.3058,object_218050
26622,8.6645,53.2935,object_218050
26623,8.6346,53.2867,object_218050
26624,8.5857,53.3045,object_218050
26625,8.5308,53.2952,object_218050
26626,8.5167,53.2988,object_218050
26627,8.509,53.3815,object_218050
26628,8.5081,53.4008,object_218050
26629,10.6796,51.7126,object_284245
26630,10.6844,51.7438,object_284245
26631,10.7406,51.7494,object_284245
26632,10.7938,51.7882,object_284245
26633,10.7952,51.7886,object_284245
26634,10.8269,51.7887,object_284245
26635,10.8609,51.7814,object_284245
26636,10.802,51.7707,object_284245
26637,10.8016,51.7705,object_284245
26638,10.7681,51.741,object_284245
26639,10.755,51.736,object_284245
26640,10.79116,51.63435,object_284245
26641,10.85576,51.61717,object_284245
26642,10.8653,51.54074,object_284245
26643,10.92276,51.49398,object_284245
26644,10.99099,51.4654,object_284245
26645,10.90096,51.47952,object_284245
26646,10.86302,51.50078,object_284245
26647,10.78168,51.53122,object_284245
26648,10.73336,51.57635,object_284245
26649,10.70816,51.58522,object_284245
26650,10.69578,51.60484,object_284245
26651,10.7225,51.63216,object_284245
26652,10.6796,51.7126,object_284245
26653,10.1014,51.6178,object_284240
26654,10.10262,51.603413,object_284240
26655,10.1333,51.542,object_284240
26656,10.1566,51.4848,object_284240
26657,10.2335,51.4884,object_284240
26658,10.2639,51.4939,object_284240
26659,10.3383,51.5277,object_284240
26660,10.3472,51.5347,object_284240
26661,10.3606,51.5485,object_284240
26662,10.3764,51.5739,object_284240
26663,10.3077,51.5902,object_284240
26664,10.2766,51.5872,object_284240
26665,10.214214,51.610218,object_284240
26666,10.1616,51.6393,object_284240
26667,10.1253,51.6553,object_284240
26668,10.1014,51.6178,object_284240
26669,10.2209,51.8079,object_284244
26670,10.2297,51.8264,object_284244
26671,10.2879,51.8695,object_284244
26672,10.3425,51.8605,object_284244
26673,10.3647,51.8545,object_284244
26674,10.3889,51.8376,object_284244
26675,10.4568,51.8521,object_284244
26676,10.4818,51.8414,object_284244
26677,10.5248,51.8263,object_284244
26678,10.5765,51.8405,object_284244
26679,10.5546,51.7768,object_284244
26680,10.54025,51.71171,object_284244
26681,10.5037,51.6961,object_284244
26682,10.4244,51.6983,object_284244
26683,10.3583,51.6906,object_284244
26684,10.3262,51.6788,object_284244
26685,10.2951,51.7542,object_284244
26686,10.2288,51.8065,object_284244
26687,10.2209,51.8079,object_284244
26688,17.4259,51.3837,adm_169865
26689,17.4459,51.4219,adm_169865
26690,17.45,51.5,adm_169865
26691,17.5075,51.495,adm_169865
26692,17.5618,51.47768,adm_169865
26693,17.615,51.4733,adm_169865
26694,17.6621,51.4253,adm_169865
26695,17.701,51.441,adm_169865
26696,17.7311,51.41,adm_169865
26697,17.79496,51.35456,adm_169865
26698,17.84443,51.3504,adm_169865
26699,17.84584,51.35012,adm_169865
26700,17.8564,51.3319,adm_169865
26701,17.9053,51.28505,adm_169865
26702,17.9433,51.2779,adm_169865
26703,17.9535,51.2728,adm_169865
26704,17.918,51.253963,adm_169865
26705,17.8654,51.23668,adm_169865
26706,17.80214,51.21406,adm_169865
26707,17.75,51.2,adm_169865
26708,17.7141,51.1962,adm_169865
26709,17.65,51.25,adm_169865
26710,17.58107,51.25868,adm_169865
26711,17.5686,51.2903,adm_169865
26712,17.56858,51.29044,adm_169865
26713,17.5438,51.358,adm_169865
26714,17.4931,51.3406,adm_169865
26715,17.4797,51.3247,adm_169865
26716,17.45,51.33,adm_169865
26717,17.4259,51.3837,adm_169865
26718,16.2639,51.5103,object_268799
26719,16.26395,51.50933,object_268799
26720,16.27,51.47,object_268799
26721,16.3097,51.4211,object_268799
26722,16.3928,51.4311,object_268799
26723,16.4242,51.3961,object_268799
26724,16.3678,51.3358,object_268799
26725,16.4056,51.3186,object_268799
26726,16.4603,51.3686,object_268799
26727,16.48,51.37,object_268799
26728,16.5153,51.3703,object_268799
26729,16.5072,51.4011,object_268799
26730,16.465,51.42,object_268799
26731,16.4425,51.4731,object_268799
26732,16.45005,51.54358,object_268799
26733,16.4292,51.5714,object_268799
26734,16.3556,51.5869,object_268799
26735,16.3086,51.5922,object_268799
26736,16.2878,51.5311,object_268799
26737,16.2639,51.5103,object_268799
26738,16.7728,51.3589,adm_169854
26739,16.8,51.43,adm_169854
